2247	761	4	5.85
2248	761	7	14.67
2249	761	17	26.96
2250	762	22	144.45
2251	762	30	772.22
2252	762	16	36.68
2253	762	29	53.37
2260	766	19	442.78
2261	766	1	306.95
2262	766	26	303.86
2263	766	20	35.88
2264	767	17	655.22
2265	767	4	971.8
2266	767	23	53.28
2267	767	24	105.22
2268	768	30	2.35
2269	768	9	548.17
2270	768	14	256.88
2271	768	22	755.76
2272	768	20	312.24
2273	769	6	138.89
2274	769	22	425.58
2275	769	5	378.81
2276	769	12	427.03
2280	771	27	34.01
2281	771	21	212.52
2282	771	15	68.15
2283	771	10	343.47
2286	774	30	44.63
2287	774	27	457.4
2288	774	20	1070.94
2289	774	3	360.16
2290	774	6	64.25
2291	775	18	103.1
2292	775	1	96.24
2293	775	17	255.83
2294	775	14	251.54
2295	775	25	222.67
2298	777	1	16.03
2299	777	19	450.5
2300	777	18	418.61
2301	777	12	295.61
2303	779	1	85.99
2304	779	21	115.05
2305	779	23	103.57
2306	779	12	5.77
2307	780	10	68.1
2308	780	9	716.97
2309	780	7	17.3
2310	780	8	403.49
2311	780	30	74.8
2313	782	23	119.31
2314	782	19	1003.69
2315	782	12	80.49
2316	782	6	805.31
2319	784	10	157.53
2320	784	21	133.03
2321	784	6	28.63
2322	784	22	386.83
2323	784	9	724.88
2325	786	21	23.74
2326	786	14	498.46
2327	786	7	141.23
2328	786	19	679.5
2329	786	8	82.45
2332	788	2	467.35
2333	788	1	580.04
2334	788	4	28.35
2335	788	22	436.06
2336	789	6	70.6
2337	789	2	67.75
2338	789	29	404.09
2339	789	19	349.65
2340	789	13	609.73
2354	796	22	684.08
2355	796	12	135.07
2356	796	28	190.51
2357	796	8	583.73
2366	801	1	517.74
2367	801	30	26.21
2368	801	4	136.85
2369	801	22	470.28
2373	804	2	23.75
2374	804	27	58.27
2375	804	20	287.99
2376	804	10	43.59
2390	811	29	242.96
2391	811	18	75.22
2392	811	14	615.28
2393	811	12	224.01
2394	811	28	376.95
2397	813	2	215.64
2398	813	23	163.98
2399	813	22	121.19
2400	813	28	37.7
2405	817	24	399.99
2406	817	10	38.62
2407	817	14	235.96
2408	817	1	446.83
2421	823	3	21.42
2422	823	22	46.34
2423	823	19	99.13
2424	823	28	802.15
2425	823	9	423.46
2427	825	17	618.42
2428	825	13	244.27
2429	825	23	445.12
2430	825	3	213.06
2431	825	26	3.16
2432	826	30	46.01
2433	826	20	613.06
2434	826	4	406.07
2435	826	22	582.96
2436	826	19	58.91
2443	829	30	208.97
2444	829	26	75.72
2445	829	23	281.4
2446	829	28	401.26
2447	829	9	91.95
2467	838	8	262.41
2468	838	24	97.04
2469	838	12	1075.78
2470	838	25	7.33
2471	839	10	328.24
2472	839	25	874.1
2473	839	29	556.35
2474	839	27	356.89
2475	840	15	611.04
2476	840	11	95.37
2477	840	27	18.18
2478	840	23	463.05
2481	842	14	644.4
2482	842	23	118.04
2483	842	4	211.19
2484	842	26	687.94
2487	844	20	406.44
2488	844	1	991.2
2489	844	18	33.55
2490	844	10	150.78
2491	844	28	588.78
2498	848	1	36.54
2499	848	21	20.72
2500	848	25	7.15
2501	848	26	135.88
2510	853	14	131.74
2511	853	23	138.29
2512	853	7	274.75
2513	853	13	236.38
2514	853	26	112.65
2519	856	30	91.11
2520	856	16	708.56
2521	856	4	310.06
2522	856	22	286.48
2523	857	17	373.46
2524	857	7	221.89
2525	857	26	681.78
2526	857	8	113.23
2531	860	5	478.93
2532	860	6	31.52
2533	860	26	7.33
2534	860	7	2.46
2536	862	23	31.97
2537	862	26	597.25
2538	862	16	279.91
2539	862	14	84.65
2540	862	8	401.21
2545	865	5	48.15
2546	865	24	92.05
2547	865	4	801.53
2548	865	30	376.2
2550	867	14	69.44
2551	867	6	0.94
2552	867	10	255.36
2553	867	11	85.26
2556	869	8	650.2
2557	869	13	237.05
2558	869	23	437.56
2559	869	5	302.31
2560	869	17	144.52
2566	873	13	496.7
2567	873	28	231.87
2568	873	11	105.56
2569	873	15	231.95
2573	875	23	301.5
2574	875	14	29.0
2575	875	5	368.9
2576	875	21	230.64
2577	876	5	338.38
2578	876	26	184.6
2579	876	14	179.45
2580	876	10	85.82
2581	876	3	34.65
2584	878	25	433.65
2585	878	21	566.5
2586	878	12	74.31
2587	878	5	189.66
2588	878	6	46.76
2589	879	9	381.7
2590	879	2	322.32
2591	879	11	342.39
2592	879	7	208.97
2594	881	29	726.27
2595	881	28	373.17
2596	881	7	216.86
2597	881	19	0.72
2604	884	29	4.13
2605	884	27	60.62
2606	884	7	51.92
2607	884	30	392.44
2608	884	6	233.12
2616	888	21	654.68
2617	888	5	420.83
2618	888	10	470.8
2619	888	28	133.29
2620	889	24	341.46
2621	889	1	11.04
2622	889	19	788.66
2623	889	12	7.54
2624	889	29	336.94
2626	891	23	800.45
2627	891	30	260.6
2628	891	21	735.6
2629	891	7	433.63
2630	891	17	101.57
2644	898	10	136.36
2645	898	17	539.42
2646	898	21	0.76
2647	898	15	200.72
2648	898	5	262.73
2650	900	21	29.61
2651	900	22	361.44
2652	900	28	541.32
2653	900	26	233.16
2656	902	14	472.72
2657	902	15	200.31
2658	902	12	388.37
2659	902	20	153.62
2660	902	3	207.62
2665	905	11	221.03
2666	905	25	311.8
2667	905	22	233.08
2668	905	10	322.64
2669	905	24	184.08
2670	906	18	173.87
2671	906	28	223.18
2672	906	24	16.3
2673	906	4	266.63
2676	908	23	31.86
2677	908	12	247.6
2678	908	18	504.26
2679	908	1	269.24
2680	908	30	128.43
2681	909	30	273.27
2682	909	13	122.35
2683	909	1	257.62
2684	909	11	345.63
2687	911	28	46.03
2688	911	23	368.18
2689	911	25	169.38
2690	911	11	312.74
2696	914	18	50.93
2697	914	14	421.43
2698	914	3	211.29
2699	914	17	181.21
2700	915	15	10.27
2701	915	12	188.62
2702	915	30	622.96
2703	915	5	462.17
2711	919	30	331.83
2712	919	9	28.62
2713	919	19	813.92
2714	919	28	624.56
2723	924	28	339.34
2724	924	11	56.56
2725	924	12	21.93
2726	924	4	322.03
2727	925	2	694.34
2728	925	26	173.78
2729	925	27	42.22
2730	925	14	414.67
2731	925	22	8.66
2732	926	22	191.26
2733	926	6	448.52
2734	926	14	400.33
2735	926	25	512.62
2750	932	26	429.2
2751	932	7	28.23
2752	932	19	538.69
2753	932	25	173.85
2754	933	28	402.3
2755	933	6	9.48
2756	933	21	676.52
2757	933	25	274.0
2758	933	24	226.45
2762	935	2	300.49
2763	935	21	171.02
2764	935	7	83.63
2765	935	22	496.43
2770	938	12	713.18
2771	938	26	422.33
2772	938	4	262.89
2773	938	7	86.69
2774	939	26	435.06
2775	939	25	56.19
2776	939	21	50.54
2777	939	14	31.58
2778	939	8	217.15
2779	940	25	52.14
2780	940	29	54.77
2781	940	8	378.81
2782	940	21	99.04
2783	940	22	761.54
2784	941	20	967.17
2785	941	24	528.82
2786	941	6	307.56
2787	941	1	86.92
2788	941	11	434.82
2797	946	6	11.79
2798	946	28	69.01
2799	946	29	182.7
2800	946	8	1.46
2801	946	27	353.05
2802	947	27	143.14
2803	947	15	337.65
2804	947	10	90.94
2805	947	22	144.43
2806	947	19	172.01
2809	949	24	477.0
2810	949	20	130.01
2811	949	27	89.4
2812	949	13	141.6
2813	950	19	45.9
2814	950	5	822.64
2815	950	24	39.0
2816	950	26	347.75
2818	952	27	131.17
2819	952	2	515.19
2820	952	7	242.59
2821	952	16	523.8
2828	956	8	277.21
2829	956	16	723.21
2830	956	17	239.98
2831	956	26	357.89
2851	966	28	372.42
2852	966	4	680.28
2853	966	8	212.24
2854	966	17	468.99
2862	970	7	122.75
2863	970	15	199.95
2864	970	30	315.38
2865	970	14	0.37
2872	974	3	81.81
2873	974	28	105.67
2874	974	26	370.13
2875	974	13	807.97
2876	974	30	706.46
2883	979	27	136.0
2884	979	19	675.29
2885	979	4	958.67
2886	979	16	13.31
2887	979	14	832.92
2888	980	11	60.9
2889	980	19	78.55
2890	980	27	799.86
2891	980	7	85.17
2892	981	20	247.1
2893	981	25	527.47
2894	981	15	69.95
2895	981	10	20.87
2896	982	11	355.8
2897	982	9	224.77
2898	982	2	229.94
2899	982	16	373.09
2900	982	1	207.25
2905	985	2	771.44
2906	985	24	764.49
2907	985	4	145.37
2908	985	18	291.44
2912	988	24	974.83
2913	988	13	80.21
2914	988	29	223.67
2915	988	18	1081.67
2916	988	11	282.61
2920	990	15	264.5
2921	990	17	46.16
2922	990	22	442.76
2923	990	8	260.85
2926	992	19	56.68
2927	992	1	164.22
2928	992	25	126.12
2929	992	21	217.65
2936	996	29	893.83
2937	996	11	43.79
2938	996	10	234.77
2939	996	23	858.43
2940	996	8	484.91
2942	998	4	11.65
2943	998	8	462.43
2944	998	18	32.77
2945	998	13	55.56
2946	999	11	79.89
2947	999	17	106.77
2948	999	1	625.44
2949	999	25	191.2
2950	1000	8	136.94
2951	1000	5	583.91
2952	1000	15	4.05
2953	1000	14	32.94
2954	1000	4	279.91
2955	1001	1	207.05
2956	1001	6	828.86
2957	1001	16	445.77
2958	1001	7	337.11
2959	1001	3	19.32
2962	1003	28	100.67
2963	1003	29	757.74
2964	1003	6	156.38
2965	1003	3	634.17
2966	1003	12	75.49
2974	1007	4	0.68
2975	1007	3	121.18
2976	1007	26	327.45
2977	1007	17	331.94
2998	1017	9	138.62
2999	1017	30	909.51
3000	1017	19	855.26
3001	1017	6	388.52
3002	1018	18	548.09
3003	1018	28	50.35
3004	1018	9	153.21
3005	1018	24	270.39
3006	1018	21	1040.22
3007	1019	19	92.18
3008	1019	30	220.56
3009	1019	8	934.98
3010	1019	23	55.29
3013	1021	11	37.31
3014	1021	14	428.21
3015	1021	3	102.6
3016	1021	25	20.46
3020	1024	30	555.51
3021	1024	21	394.86
3022	1024	23	303.58
3023	1024	17	78.06
3032	1030	7	97.39
3033	1030	27	927.06
3034	1030	6	799.55
3035	1030	11	347.85
3036	1030	10	574.54
3037	1031	4	152.88
3038	1031	5	342.79
3039	1031	29	188.04
3040	1031	6	2.22
3041	1031	20	115.53
3044	1033	24	23.76
3045	1033	5	36.44
3046	1033	8	664.34
3047	1033	7	819.31
3048	1033	6	107.67
3051	1035	26	173.63
3052	1035	30	364.03
3053	1035	3	219.32
3054	1035	14	338.55
3055	1035	4	285.72
3056	1036	3	294.96
3057	1036	2	119.85
3058	1036	12	454.28
3059	1036	27	232.92
3060	1036	20	4.28
3065	1039	14	188.15
3066	1039	19	194.13
3067	1039	26	672.27
3068	1039	5	39.8
3069	1039	4	378.59
3074	1043	23	576.85
3075	1043	25	63.63
3076	1043	26	247.43
3077	1043	20	825.96
3078	1043	28	290.97
3079	1044	19	5.49
3080	1044	18	143.3
3081	1044	9	153.21
3082	1044	11	296.9
3090	1049	14	835.2
3091	1049	6	90.63
3092	1049	18	625.0
3093	1049	11	245.35
3094	1049	26	50.35
3095	1050	23	980.33
3096	1050	26	24.86
3097	1050	15	360.47
3098	1050	10	256.52
3106	1055	22	109.84
3107	1055	7	735.28
3108	1055	23	78.55
3109	1055	17	189.4
3110	1055	11	577.89
3111	1056	3	25.09
3112	1056	26	249.22
3113	1056	22	167.23
3114	1056	6	274.06
3115	1056	17	538.75
3137	1068	24	477.15
3138	1068	16	39.89
3139	1068	23	612.27
3140	1068	12	444.79
3141	1069	5	127.27
3142	1069	30	146.5
3143	1069	9	170.48
3144	1069	28	177.28
3145	1070	17	446.11
3146	1070	18	575.21
3147	1070	8	2.25
3148	1070	19	12.52
3149	1070	21	129.72
3150	1071	10	223.03
3151	1071	2	735.25
3152	1071	11	15.26
3153	1071	22	266.64
3154	1071	26	307.41
3155	1072	23	25.14
3156	1072	11	74.29
3157	1072	9	26.15
3158	1072	12	499.31
3161	1074	14	245.36
3162	1074	22	529.08
3163	1074	30	244.77
3164	1074	28	525.61
3165	1074	7	542.59
3171	1077	22	763.24
3172	1077	1	537.97
3173	1077	13	163.55
3174	1077	5	34.06
3185	1082	5	578.13
3186	1082	3	584.02
3187	1082	20	243.78
3188	1082	27	169.64
3190	1084	14	598.98
3191	1084	8	130.34
3192	1084	15	593.19
3193	1084	22	146.77
3194	1084	7	184.53
3196	1086	1	69.52
3197	1086	17	8.95
3198	1086	27	7.62
3199	1086	13	15.52
3206	1090	8	585.9
3207	1090	11	159.09
3208	1090	4	482.22
3209	1090	16	13.44
3215	1094	28	60.65
3216	1094	3	37.28
3217	1094	11	263.6
3218	1094	29	239.91
3229	1099	12	160.13
3230	1099	18	194.99
3231	1099	5	381.11
3232	1099	6	75.67
3233	1099	20	39.43
3238	1102	15	69.23
3239	1102	10	674.67
3240	1102	24	58.55
3241	1102	26	194.86
3242	1102	18	206.44
3258	1111	11	265.51
3259	1111	25	170.99
3260	1111	2	12.86
3261	1111	22	202.27
3270	1115	29	579.42
3271	1115	1	414.33
3272	1115	13	119.27
3273	1115	2	599.36
3274	1115	7	55.79
3281	1120	27	174.22
3282	1120	30	683.64
3283	1120	18	549.33
3284	1120	13	103.33
3285	1121	2	383.48
3286	1121	4	668.15
3287	1121	26	100.62
3288	1121	17	146.53
3289	1121	23	26.22
3295	1124	30	863.63
3296	1124	10	492.18
3297	1124	26	159.49
3298	1124	27	519.97
3314	1131	21	38.84
3315	1131	28	837.36
3316	1131	3	271.1
3317	1131	12	262.95
3318	1132	30	2.6
3319	1132	17	773.35
3320	1132	26	92.48
3321	1132	25	564.55
3324	1134	6	707.16
3325	1134	20	64.08
3326	1134	22	572.29
3327	1134	14	505.14
3328	1134	15	63.18
3337	1139	4	53.03
3338	1139	16	134.04
3339	1139	23	134.5
3340	1139	25	159.88
3341	1139	29	108.73
3346	1142	29	64.64
3347	1142	8	846.46
3348	1142	10	24.49
3349	1142	16	298.14
3358	1146	20	86.7
3359	1146	2	806.52
3360	1146	18	385.16
3361	1146	28	127.42
3362	1146	14	165.95
3363	1147	26	98.88
3364	1147	27	62.55
3365	1147	11	509.81
3366	1147	20	262.84
3367	1147	24	35.64
3369	1149	5	415.99
3370	1149	4	242.88
3371	1149	20	1.54
3372	1149	29	8.84
3373	1149	15	531.46
3379	1152	21	101.98
3380	1152	5	118.45
3381	1152	1	772.54
3382	1152	9	82.03
3383	1152	4	550.54
3384	1153	8	432.86
3385	1153	28	258.16
3386	1153	27	327.24
3387	1153	11	60.05
3389	1155	18	202.64
3390	1155	27	104.2
3391	1155	6	115.79
3392	1155	10	73.88
3393	1155	11	263.34
3400	1161	25	118.69
3401	1161	21	256.85
3402	1161	10	393.28
3403	1161	24	411.63
3404	1162	5	452.67
3405	1162	16	157.11
3406	1162	27	214.42
3407	1162	26	156.87
3408	1163	2	964.72
3409	1163	8	531.77
3410	1163	24	103.89
3411	1163	28	126.72
3412	1163	26	390.8
3413	1164	19	458.8
3414	1164	23	259.24
3415	1164	2	213.54
3416	1164	9	296.87
3417	1164	27	42.21
3418	1165	16	29.87
3419	1165	12	348.61
3420	1165	23	169.13
3421	1165	11	215.83
3422	1165	26	931.93
3423	1166	30	44.85
3424	1166	21	62.27
3425	1166	6	18.4
3426	1166	20	149.98
3427	1166	8	684.56
3439	1173	17	46.69
3440	1173	23	126.45
3441	1173	11	614.59
3442	1173	6	154.95
3443	1173	30	39.49
3455	1178	24	349.23
3456	1178	6	73.97
3457	1178	27	44.02
3458	1178	28	4.36
3460	1180	21	58.56
3461	1180	11	496.85
3462	1180	27	126.37
3463	1180	20	657.74
3464	1180	14	512.28
3465	1181	20	159.6
3466	1181	5	83.36
3467	1181	29	481.93
3468	1181	24	826.54
3471	1183	3	583.76
3472	1183	9	5.28
3473	1183	12	382.27
3474	1183	18	610.09
3475	1183	26	282.75
3479	1186	13	590.78
3480	1186	3	494.71
3481	1186	14	378.89
3482	1186	5	19.98
3483	1187	5	441.73
3484	1187	4	615.04
3485	1187	29	172.02
3486	1187	11	265.73
3487	1188	21	613.51
3488	1188	6	88.93
3489	1188	30	479.84
3490	1188	26	3.69
3492	1190	1	396.91
3493	1190	7	681.81
3494	1190	10	953.22
3495	1190	3	134.47
3506	1195	17	1.28
3507	1195	12	282.28
3508	1195	3	966.16
3509	1195	2	167.34
3510	1196	18	298.75
3511	1196	1	90.41
3512	1196	30	341.3
3513	1196	17	34.26
3523	1201	3	183.75
3524	1201	9	237.85
3525	1201	10	60.52
3526	1201	25	403.11
3535	1206	26	382.4
3536	1206	30	704.35
3537	1206	6	175.95
3538	1206	25	85.46
3539	1206	13	463.22
3540	1207	23	47.77
3541	1207	29	118.27
3542	1207	14	211.2
3543	1207	9	8.48
3544	1207	2	335.87
3545	1208	22	311.37
3546	1208	15	678.58
3547	1208	18	294.88
3548	1208	25	100.25
3549	1208	9	468.81
3554	1211	1	526.78
3555	1211	16	2.08
3556	1211	10	64.31
3557	1211	22	269.04
3558	1211	23	15.26
3563	1214	17	395.76
3564	1214	3	83.43
3565	1214	15	24.62
3566	1214	7	82.6
3567	1214	23	305.32
3571	1216	22	156.14
3572	1216	29	357.81
3573	1216	21	136.15
3574	1216	17	85.45
3583	1220	26	47.9
3584	1220	8	808.3
3585	1220	6	55.6
3586	1220	24	699.15
3588	1222	19	265.33
3589	1222	27	55.83
3590	1222	1	44.15
3591	1222	29	411.96
3607	1232	28	311.4
3608	1232	11	463.43
3609	1232	16	131.23
3610	1232	6	764.04
3615	1235	9	624.19
3616	1235	30	144.36
3617	1235	26	111.81
3618	1235	14	196.29
3619	1235	29	411.04
3620	1236	7	175.95
3621	1236	15	54.36
3622	1236	11	262.76
3623	1236	9	921.55
3624	1237	19	135.91
3625	1237	27	150.01
3626	1237	1	185.79
3627	1237	16	128.98
3628	1238	26	355.36
3629	1238	18	412.13
3630	1238	29	465.07
3631	1238	11	347.98
3632	1239	5	443.29
3633	1239	22	201.97
3634	1239	3	592.31
3635	1239	16	63.35
3636	1240	6	325.09
3637	1240	24	190.68
3638	1240	28	126.33
3639	1240	23	350.27
3645	1243	16	804.8
3646	1243	5	228.69
3647	1243	11	460.79
3648	1243	21	208.4
3654	1246	11	158.4
3655	1246	15	337.39
3656	1246	17	390.56
3657	1246	23	67.06
3660	1249	4	54.23
3661	1249	16	699.67
3662	1249	28	515.45
3663	1249	11	241.65
3664	1249	14	883.99
3665	1250	28	462.68
3666	1250	8	235.13
3667	1250	5	556.4
3668	1250	17	84.88
3669	1250	18	630.22
3670	1251	26	148.51
3671	1251	15	82.02
3672	1251	17	45.25
3673	1251	21	249.91
3674	1251	29	296.86
3681	1256	20	633.25
3682	1256	1	123.68
3683	1256	22	580.06
3684	1256	17	12.34
3685	1256	11	226.11
3689	1259	28	670.69
3690	1259	25	928.14
3691	1259	19	168.57
3692	1259	30	66.3
3697	1262	9	22.36
3698	1262	17	12.28
3699	1262	3	751.41
3700	1262	4	322.46
3701	1263	9	711.71
3702	1263	3	213.07
3703	1263	27	559.33
3704	1263	5	435.47
3707	1265	7	57.18
3708	1265	19	447.04
3709	1265	12	13.98
3710	1265	2	349.53
3711	1265	21	62.26
3712	1266	2	402.48
3713	1266	28	129.55
3714	1266	7	56.28
3715	1266	22	34.93
3718	1268	12	296.77
3719	1268	10	536.77
3720	1268	3	234.05
3721	1268	17	463.21
3724	1270	4	137.83
3725	1270	18	62.41
3726	1270	29	68.64
3727	1270	14	166.15
3728	1270	6	482.26
3733	1273	5	316.37
3734	1273	8	580.21
3735	1273	10	276.47
3736	1273	17	125.21
3737	1274	3	93.84
3738	1274	16	49.94
3739	1274	15	483.45
3740	1274	17	440.92
3743	1277	8	503.68
3744	1277	25	203.4
3745	1277	27	463.15
3746	1277	2	39.04
3758	1284	9	120.77
3759	1284	20	990.81
3760	1284	14	602.3
3761	1284	18	587.29
3762	1284	12	3.15
3763	1285	11	80.97
3764	1285	21	663.94
3765	1285	15	41.26
3766	1285	30	151.83
3767	1285	25	41.31
3768	1286	2	405.19
3769	1286	7	153.15
3770	1286	26	19.09
3771	1286	17	584.92
3772	1286	14	155.58
3776	1289	9	194.71
3777	1289	12	5.43
3778	1289	17	453.59
3779	1289	29	256.08
3780	1289	30	166.82
3781	1290	12	353.56
3782	1290	30	669.4
3783	1290	13	864.32
3784	1290	21	215.81
3785	1290	20	505.34
3789	1293	3	473.72
3790	1293	24	407.25
3791	1293	15	155.34
3792	1293	11	945.53
3793	1293	25	734.22
3806	1299	12	119.29
3807	1299	1	693.94
3808	1299	11	180.73
3809	1299	10	67.84
3810	1300	14	545.84
3811	1300	9	112.87
3812	1300	25	270.2
3813	1300	17	53.87
3814	1300	30	593.64
3818	1302	6	833.82
3819	1302	11	581.73
3820	1302	18	35.18
3821	1302	21	220.62
3831	1306	14	97.05
3832	1306	2	56.35
3833	1306	21	60.78
3834	1306	17	109.53
3835	1306	27	29.87
3839	1308	13	189.47
3840	1308	28	23.26
3841	1308	21	775.63
3842	1308	22	215.14
3843	1308	29	290.35
3846	1310	7	294.49
3847	1310	4	210.54
3848	1310	9	606.84
3849	1310	10	174.24
3850	1311	3	105.93
3851	1311	18	223.18
3852	1311	15	640.64
3853	1311	8	189.27
3854	1311	29	18.07
3863	1315	11	374.5
3864	1315	2	395.52
3865	1315	17	720.52
3866	1315	6	11.97
3867	1315	3	331.91
3868	1316	16	68.9
3869	1316	22	87.96
3870	1316	29	314.64
3871	1316	14	368.61
3872	1316	13	25.06
3873	1317	16	468.13
3874	1317	14	88.84
3875	1317	18	66.12
3876	1317	5	78.4
3883	1321	28	15.18
3884	1321	20	179.97
3885	1321	8	346.46
3886	1321	29	373.32
3887	1321	12	3.04
3888	1322	21	84.13
3889	1322	25	161.93
3890	1322	10	168.14
3891	1322	15	25.38
3892	1322	23	338.15
3895	1324	14	241.73
3896	1324	30	217.7
3897	1324	12	272.33
3898	1324	15	119.28
3899	1325	6	209.7
3900	1325	25	115.46
3901	1325	30	41.55
3902	1325	20	416.78
3903	1326	27	33.47
3904	1326	22	744.19
3905	1326	3	259.77
3906	1326	8	953.76
3907	1327	1	394.52
3908	1327	21	414.05
3909	1327	20	48.3
3910	1327	11	38.5
3916	1330	2	682.93
3917	1330	26	388.64
3918	1330	22	38.2
3919	1330	30	179.86
3920	1330	11	26.74
3926	1333	10	515.1
3927	1333	6	111.8
3928	1333	4	1.66
3929	1333	14	148.25
3930	1333	13	436.01
3939	1338	23	599.89
3940	1338	29	26.48
3941	1338	24	90.39
3942	1338	26	752.54
3943	1338	9	368.05
3944	1339	7	45.87
3945	1339	28	373.51
3946	1339	2	377.46
3947	1339	29	634.08
3948	1339	4	471.67
3949	1340	27	176.65
3950	1340	3	151.73
3951	1340	13	176.96
3952	1340	10	28.92
3953	1340	5	177.67
3955	1342	19	603.39
3956	1342	3	101.63
3957	1342	15	710.91
3958	1342	1	548.41
3960	1344	22	49.55
3961	1344	14	151.93
3962	1344	1	358.87
3963	1344	19	183.44
3964	1344	5	379.35
3967	1346	28	308.63
3968	1346	27	697.05
3969	1346	26	224.5
3970	1346	25	136.24
3975	1349	7	395.6
3976	1349	15	1006.18
3977	1349	11	259.6
3978	1349	19	765.11
3979	1350	30	191.65
3980	1350	2	16.35
3981	1350	25	790.41
3982	1350	21	554.69
3983	1350	15	271.12
3984	1351	15	281.46
3985	1351	24	771.7
3986	1351	13	291.48
3987	1351	17	240.56
3988	1352	8	218.41
3989	1352	16	179.11
3990	1352	15	471.73
3991	1352	28	35.89
3992	1353	5	733.7
3993	1353	16	40.91
3994	1353	1	183.53
3995	1353	19	448.75
3996	1353	2	112.78
4005	1360	1	35.93
4006	1360	2	359.04
4007	1360	30	129.46
4008	1360	8	123.97
4022	1366	12	57.51
4023	1366	9	38.63
4024	1366	7	152.85
4025	1366	25	123.14
4026	1366	15	48.73
4033	1370	12	97.45
4034	1370	18	489.09
4035	1370	20	119.06
4036	1370	28	481.11
4049	1376	21	1.67
4050	1376	20	635.46
4051	1376	11	8.95
4052	1376	7	416.68
4054	1378	28	285.66
4055	1378	24	199.11
4056	1378	22	318.62
4057	1378	3	111.79
4059	1380	2	106.94
4060	1380	17	133.76
4061	1380	21	106.2
4062	1380	14	177.23
4066	1382	12	149.35
4067	1382	23	559.49
4068	1382	25	450.93
4069	1382	5	52.68
4070	1382	30	351.98
4071	1383	13	714.18
4072	1383	7	509.53
4073	1383	6	165.89
4074	1383	16	181.09
4080	1387	18	475.55
4081	1387	12	32.54
4082	1387	29	767.83
4083	1387	10	788.29
4084	1387	21	157.41
4097	1394	2	154.77
4098	1394	27	71.69
4099	1394	3	73.31
4100	1394	16	191.52
4113	1401	9	658.31
4114	1401	5	91.16
4115	1401	8	399.71
4116	1401	6	641.78
4117	1401	22	693.56
4121	1404	8	134.23
4122	1404	4	631.88
4123	1404	27	122.2
4124	1404	14	288.27
4125	1404	15	103.59
4131	1407	15	193.21
4132	1407	22	722.58
4133	1407	19	102.26
4134	1407	5	357.99
4140	1410	9	230.21
4141	1410	6	54.14
4142	1410	22	267.96
4143	1410	12	43.39
4145	1412	25	279.97
4146	1412	1	2.23
4147	1412	24	337.03
4148	1412	10	893.78
4149	1412	2	714.58
4154	1415	11	138.06
4155	1415	24	28.27
4156	1415	9	130.97
4157	1415	8	28.08
4158	1416	22	18.01
4159	1416	11	147.66
4160	1416	28	590.65
4161	1416	25	157.42
4162	1416	5	202.96
4163	1417	4	130.26
4164	1417	10	223.78
4165	1417	20	44.9
4166	1417	27	416.93
4172	1420	13	457.37
4173	1420	25	743.44
4174	1420	2	85.66
4175	1420	28	326.44
4176	1420	23	263.51
4180	1422	11	349.05
4181	1422	18	384.08
4182	1422	13	666.21
4183	1422	29	232.59
4184	1423	4	43.67
4185	1423	12	187.38
4186	1423	28	198.83
4187	1423	18	17.86
4192	1426	18	31.89
4193	1426	27	149.96
4194	1426	24	166.08
4195	1426	9	375.79
4196	1426	30	356.55
4197	1427	7	314.1
4198	1427	20	12.59
4199	1427	8	548.19
4200	1427	5	269.03
4201	1427	23	707.27
4207	1430	16	693.27
4208	1430	7	338.1
4209	1430	13	333.19
4210	1430	12	268.02
4211	1430	15	376.35
4212	1431	28	18.97
4213	1431	4	410.04
4214	1431	20	235.75
4215	1431	23	44.17
4217	1433	1	100.26
4218	1433	3	0.86
4219	1433	8	375.85
4220	1433	25	612.98
4228	1438	20	190.41
4229	1438	2	353.44
4230	1438	8	2.14
4231	1438	27	117.43
4232	1438	9	1.02
4237	1441	9	601.14
4238	1441	19	110.38
4239	1441	8	169.99
4240	1441	25	223.89
4246	1444	9	725.71
4247	1444	8	1057.34
4248	1444	6	630.53
4249	1444	19	1091.26
4250	1444	26	292.61
4257	1448	14	876.47
4258	1448	5	87.99
4259	1448	2	23.17
4260	1448	8	335.06
4261	1448	18	0.93
4265	1450	28	71.68
4266	1450	18	444.31
4267	1450	29	491.42
4268	1450	23	425.42
4272	1452	18	3.37
4273	1452	10	417.45
4274	1452	22	19.58
4275	1452	9	38.44
4278	1454	11	135.08
4279	1454	30	529.06
4280	1454	17	135.75
4281	1454	12	716.25
4291	1459	15	180.76
4292	1459	27	876.74
4293	1459	29	47.87
4294	1459	2	789.12
4295	1459	28	225.05
4299	1461	23	526.02
4300	1461	30	13.83
4301	1461	2	36.04
4302	1461	10	202.03
4303	1461	6	41.4
4305	1463	13	235.21
4306	1463	24	178.93
4307	1463	11	8.64
4308	1463	19	274.76
4309	1463	1	332.45
4313	1465	15	116.15
4314	1465	11	650.07
4315	1465	7	344.22
4316	1465	10	81.2
4319	1467	7	26.32
4320	1467	17	99.1
4321	1467	19	643.71
4322	1467	8	198.57
4323	1468	2	914.03
4324	1468	17	332.02
4325	1468	20	85.7
4326	1468	30	20.34
4329	1470	20	7.46
4330	1470	26	542.47
4331	1470	4	224.32
4332	1470	24	88.73
4337	1473	6	118.24
4338	1473	18	342.46
4339	1473	13	30.57
4340	1473	8	390.44
4346	1477	2	123.27
4347	1477	3	485.68
4348	1477	18	236.51
4349	1477	5	550.14
