382	2357	182
382	2810	79
382	2811	22
382	4427	104
382	5107	13
382	5109	89
382	5551	14
382	6641	82
382	6744	145
382	6941	180
385	2049	180
385	6684	22
391	621	41
391	1093	145
391	1095	28
391	1118	141
391	1119	24
391	1120	26
391	1121	114
391	1122	61
391	2242	62
391	2243	151
391	2344	177
391	2362	104
391	2634	104
391	2649	29
391	3299	184
391	3300	188
391	4375	92
391	4684	107
391	5729	48
391	5788	184
391	6009	171
394	479	10
394	710	45
394	1084	69
394	1267	121
394	1597	181
394	1598	128
394	1599	30
394	2077	93
394	2078	80
394	3229	88
394	3232	78
394	3233	131
394	6468	54
394	6469	175
394	6470	1
394	6717	1
394	6719	1
396	1039	178
396	1221	45
396	1222	142
396	1495	131
396	1736	117
396	1931	193
396	1949	97
396	1951	75
396	1953	177
396	2725	42
396	2726	172
396	3200	16
396	3201	182
396	3583	34
396	3584	106
396	3752	185
396	4137	154
396	4139	28
396	4381	193
396	4387	4
396	4460	153
396	4515	110
396	4516	82
396	4517	38
396	6067	161
396	6070	187
396	6567	17
396	6568	126
396	6569	193
396	6832	45
396	6833	132
400	443	116
400	444	137
400	447	67
400	448	96
400	1150	20
400	1524	85
400	2057	13
400	2371	163
400	2372	135
400	2378	3
400	3175	69
400	3177	128
400	3246	42
400	4712	127
400	4952	148
400	5702	189
400	5704	133
400	5705	165
402	375	90
402	1960	129
402	2415	159
402	2450	37
402	2670	197
402	2865	137
402	3027	110
402	3619	41
402	3693	156
402	3695	150
402	5315	25
402	5316	196
402	5317	96
402	5321	58
402	5324	69
402	5369	63
402	5494	43
402	6022	11
402	6087	77
405	132	20
405	180	105
405	183	37
405	262	38
405	584	144
405	718	65
405	720	74
405	1859	71
405	1860	11
405	2277	71
405	3611	113
405	4198	159
405	4199	114
405	4200	195
405	6862	33
405	6864	118
405	6866	52
406	251	87
406	252	44
406	605	54
406	608	115
406	609	27
406	2890	123
406	4778	91
406	4780	100
406	4843	142
406	4844	144
406	4845	161
406	4846	111
406	5377	170
406	6351	81
406	6588	198
410	685	12
410	687	143
410	3545	150
410	3546	85
410	3547	195
410	3549	198
410	4086	138
410	4178	76
410	6218	9
410	6219	52
410	6583	122
410	6585	168
410	6594	31
410	6597	55
410	6658	32
410	6659	138
413	393	6
413	394	6
413	395	116
413	397	107
413	1512	115
413	1567	2
413	1706	91
413	2696	164
413	2699	138
413	4088	168
413	4286	21
413	4287	160
413	6526	7
419	572	131
419	642	21
419	2042	165
419	2043	13
419	2180	166
419	2181	125
419	2682	8
419	2694	3
419	2695	54
419	2977	142
419	3555	24
419	3556	173
419	3557	184
419	3670	133
419	3673	187
419	3674	115
419	3794	37
419	4075	125
419	4514	41
419	4821	172
419	5555	10
419	5556	85
419	5576	38
419	5577	179
419	5668	15
419	6496	146
420	2170	64
420	2171	184
420	2172	12
420	2227	194
420	3724	93
420	3727	52
420	3728	45
420	4400	5
420	5568	66
420	5569	195
420	6324	79
420	6326	80
420	6609	16
424	1181	128
424	1182	189
424	1183	17
424	1216	92
424	1217	120
424	1513	79
424	1517	187
424	1552	144
424	1553	81
424	1574	85
424	2198	173
424	3052	88
424	3054	179
424	3055	29
424	3408	171
424	3410	62
424	3698	141
424	3699	53
424	3742	70
424	3895	76
424	3897	55
424	4059	32
424	4062	116
424	4066	76
424	4067	14
424	4068	163
424	4069	61
424	4216	87
424	4763	199
424	4835	145
424	5110	135
424	5172	117
424	5236	138
424	6105	89
433	1394	107
433	1396	184
433	1398	44
433	2793	17
433	2794	102
433	3893	25
433	4342	182
433	4343	78
433	4443	80
433	4465	103
433	6551	77
433	6800	177
433	6802	109
433	6803	71
436	1352	37
436	1353	49
436	1355	92
436	1745	83
436	1746	132
436	1748	76
436	2646	77
436	2819	172
436	2821	168
436	3142	118
436	3277	69
436	3429	172
436	3430	54
436	4022	148
436	4025	109
436	4026	26
436	4121	128
436	4124	99
436	4497	175
436	4499	165
436	6408	87
436	6669	13
436	6670	9
439	466	118
439	467	81
439	3402	146
439	3403	1
439	3424	118
439	3425	72
439	3426	122
439	4506	102
439	4982	164
439	5546	104
439	6176	160
439	6619	100
439	6620	88
439	6621	140
439	6946	122
442	475	9
442	993	20
442	994	57
442	2135	159
442	2137	9
442	2139	69
442	2871	184
442	4868	30
442	4869	186
442	4870	8
442	4881	131
442	5359	192
442	5709	110
452	728	41
452	949	116
452	950	156
452	951	142
452	1091	147
452	1103	74
452	1380	121
452	1663	50
452	2153	21
452	3506	189
452	3508	17
452	3686	114
453	89	131
453	90	164
453	1021	10
453	1289	53
453	1290	129
453	2349	133
453	2350	173
453	4223	4
453	5858	85
453	6072	104
453	6486	14
453	6487	189
458	83	24
458	84	96
458	1196	130
458	1700	109
458	2403	182
458	2404	119
458	3863	16
458	3866	26
458	3962	133
458	3963	77
458	4232	72
458	6993	90
458	6994	111
459	13	102
459	14	70
459	108	52
459	656	78
459	990	180
459	991	194
459	2053	45
459	2529	16
459	2874	8
459	3131	17
459	4749	12
459	5888	189
459	5889	81
459	5964	39
459	5965	52
459	5966	14
459	6509	122
459	6511	91
461	703	125
461	704	111
461	705	23
461	882	68
461	884	6
461	932	197
461	933	5
461	1254	164
461	1285	117
461	1288	157
461	1932	46
461	1935	162
461	3635	114
461	3739	88
461	4307	3
461	5351	173
461	5352	166
461	5882	136
461	5883	146
461	6010	87
461	6011	23
461	6012	127
461	6133	93
461	6134	170
461	6136	164
461	6757	116
461	6759	133
469	190	177
469	2144	86
469	2296	183
469	2949	3
469	3020	186
469	3439	75
469	3440	104
469	4600	68
469	4971	107
469	4974	187
469	5220	48
469	5223	140
469	5224	45
469	5994	176
469	6643	156
469	6644	27
469	6646	177
470	162	136
470	163	168
470	1582	184
470	2009	176
470	2918	82
470	3459	44
470	3523	14
470	3751	111
470	3957	192
470	4051	80
470	4337	162
470	4339	71
470	4340	104
470	4625	198
470	4945	140
470	5685	142
470	6145	20
470	6148	163
474	177	28
474	178	72
474	390	139
474	458	91
474	575	13
474	894	87
474	1115	90
474	1116	155
474	1117	69
474	1223	123
474	1224	85
474	2604	1
474	2606	123
474	3083	192
474	3084	14
474	5017	139
474	5018	65
474	5305	98
474	5307	37
474	5620	81
474	5621	32
474	7027	199
474	7028	156
476	405	71
476	1472	152
476	1862	43
476	3433	184
476	4288	140
476	4289	158
476	4290	140
476	4596	136
476	6452	33
476	6455	141
476	6456	40
476	6558	61
476	6559	196
476	6562	135
479	280	145
479	281	25
479	283	180
479	558	103
479	697	66
479	870	42
479	3171	8
479	3172	170
479	3173	29
479	3641	81
479	4227	171
479	4236	60
479	4420	3
479	4421	59
479	4422	67
479	4424	187
479	4612	157
479	6650	148
479	6702	172
482	586	186
482	587	19
482	1692	102
482	2045	32
482	2046	85
482	2071	8
482	2336	65
482	2337	75
482	2338	70
482	2589	32
482	2591	88
482	2592	123
482	3446	6
482	6079	1
482	6512	102
482	6513	129
491	674	5
491	1192	32
491	1238	29
491	1239	186
491	1611	92
491	2401	12
491	3498	62
491	5292	151
491	5699	184
491	5700	71
491	5920	3
491	6103	173
491	6623	2
491	6624	160
494	780	114
494	954	8
494	1274	25
494	1275	179
494	1538	71
494	1539	45
494	1540	155
494	1608	169
494	1609	138
494	1674	88
494	1676	67
494	1677	16
494	1678	45
494	2992	93
494	3389	123
494	3391	190
494	3392	33
494	3393	19
494	3605	183
494	3660	155
494	3661	126
494	3663	91
494	3664	6
494	3860	195
494	6174	58
494	6767	76
494	6978	9
494	6979	158
494	7011	16
496	473	23
496	1622	147
496	1624	103
496	2707	31
496	4410	155
496	4411	55
496	4555	72
496	5001	173
496	5002	121
496	5193	179
496	5194	96
496	5278	92
496	5280	196
496	6460	139
496	6462	189
496	6668	165
496	6843	119
496	6844	71
505	1384	100
505	1386	132
505	1972	137
505	2187	117
505	2188	36
505	2370	170
505	2652	161
505	2773	32
505	2797	178
505	2798	14
505	2799	68
505	2801	89
505	3276	140
505	4872	147
505	4873	119
510	1547	145
510	1548	71
510	1926	163
510	1927	156
510	2618	82
510	2619	95
510	3191	153
510	3194	93
510	3703	76
510	3704	74
510	4359	177
510	6656	182
514	454	141
514	2028	53
514	2273	84
514	3596	36
514	4265	142
514	4266	194
514	5329	144
514	5331	125
514	6128	63
514	6131	195
519	151	147
519	152	157
519	326	188
519	327	16
519	328	85
519	1025	159
519	1725	111
519	1726	145
519	1916	77
519	2299	76
519	2300	50
519	2867	115
519	2868	152
519	6909	5
521	542	175
521	543	188
521	545	79
521	1156	197
521	2511	181
521	2514	135
521	2932	137
521	2933	133
521	3119	10
521	3335	80
521	3614	82
521	4709	76
521	4710	166
521	5648	80
521	6227	136
521	6228	91
521	6348	88
521	6488	80
521	6490	34
524	362	115
524	364	137
524	772	103
524	775	87
524	1410	42
524	1411	71
524	1413	81
524	2140	177
524	2642	23
524	3312	48
524	3313	11
524	6287	63
524	7013	176
527	115	31
527	372	37
527	385	162
527	387	146
527	3603	129
527	3874	175
527	4016	156
527	5980	1
527	5981	5
527	6660	181
527	6661	28
527	6662	16
527	6663	103
527	6799	73
531	6	129
531	120	176
531	1827	117
531	1830	187
531	2352	132
531	2353	67
531	2631	16
531	2632	123
531	3350	63
531	3381	47
531	5228	113
531	5229	58
531	5318	54
531	5320	196
531	6838	148
534	20	11
534	308	46
534	309	44
534	310	157
534	1035	86
534	1638	137
534	2095	104
534	2096	35
534	2492	159
534	3295	87
534	3645	131
534	3647	55
534	3839	19
534	3841	104
534	3889	42
534	3891	32
534	4109	188
534	5490	175
534	5961	137
534	6780	109
534	6904	196
534	6905	161
536	237	19
536	429	176
536	1144	25
536	2993	80
536	3117	37
536	3118	97
536	3125	118
536	6258	94
536	6791	57
541	2	99
541	805	136
541	1519	154
541	1630	57
541	1686	166
541	1687	192
541	1688	27
541	2245	101
541	2622	62
541	2623	117
541	2950	199
541	2951	198
541	3479	36
541	3562	34
541	3734	17
541	3736	28
541	5271	70
541	5272	23
541	5273	144
541	6312	118
541	6313	183
541	6314	126
541	6431	76
541	6639	103
